Variable_ID,Variable_Name,Source_Table,Source_Field_or_Code,Category_ID,Derivation,Window,Unit,Entity_Level,Reference_Time,Missing_Rule,Definition_Version,Availability_Status,Reason
EO__TE__3d_mean,외부온도 직전 3일 mean,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,mean,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__3d_std,외부온도 직전 3일 std,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,std; ddof=0,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__3d_min,외부온도 직전 3일 min,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,min,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__3d_max,외부온도 직전 3일 max,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,max,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__7d_mean,외부온도 직전 7일 mean,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,mean,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__7d_std,외부온도 직전 7일 std,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,std; ddof=0,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__7d_min,외부온도 직전 7일 min,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,min,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__TE__7d_max,외부온도 직전 7일 max,sfkr_hbfm_env_con,EO/TE -> sen_val,CAT_036,max,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WD__1d_mean,외부풍향 직전 1일 mean,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,mean,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__1d_std,외부풍향 직전 1일 std,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,std; ddof=0,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__1d_min,외부풍향 직전 1일 min,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,min,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__1d_max,외부풍향 직전 1일 max,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,max,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__3d_mean,외부풍향 직전 3일 mean,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,mean,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__3d_std,외부풍향 직전 3일 std,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,std; ddof=0,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__3d_min,외부풍향 직전 3일 min,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,min,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__3d_max,외부풍향 직전 3일 max,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,max,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__7d_mean,외부풍향 직전 7일 mean,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,mean,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__7d_std,외부풍향 직전 7일 std,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,std; ddof=0,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__7d_min,외부풍향 직전 7일 min,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,min,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WD__7d_max,외부풍향 직전 7일 max,sfkr_hbfm_env_con,EO/WD -> sen_val,CAT_004,max,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EO__WS__1d_mean,외부풍속 직전 1일 mean,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,mean,"[t-1d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__1d_std,외부풍속 직전 1일 std,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,std; ddof=0,"[t-1d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__1d_min,외부풍속 직전 1일 min,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,min,"[t-1d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__1d_max,외부풍속 직전 1일 max,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,max,"[t-1d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__3d_mean,외부풍속 직전 3일 mean,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,mean,"[t-3d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__3d_std,외부풍속 직전 3일 std,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,std; ddof=0,"[t-3d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__3d_min,외부풍속 직전 3일 min,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,min,"[t-3d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__3d_max,외부풍속 직전 3일 max,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,max,"[t-3d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__7d_mean,외부풍속 직전 7일 mean,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,mean,"[t-7d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__7d_std,외부풍속 직전 7일 std,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,std; ddof=0,"[t-7d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__7d_min,외부풍속 직전 7일 min,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,min,"[t-7d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EO__WS__7d_max,외부풍속 직전 7일 max,sfkr_hbfm_env_con,EO/WS -> sen_val,CAT_004,max,"[t-7d,t)",m/s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
NT__AT__1d_mean,수분함수율 직전 1일 mean,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,mean,"[t-1d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__1d_std,수분함수율 직전 1일 std,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,std; ddof=0,"[t-1d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__1d_min,수분함수율 직전 1일 min,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,min,"[t-1d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__1d_max,수분함수율 직전 1일 max,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,max,"[t-1d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__3d_mean,수분함수율 직전 3일 mean,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,mean,"[t-3d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__3d_std,수분함수율 직전 3일 std,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,std; ddof=0,"[t-3d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__3d_min,수분함수율 직전 3일 min,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,min,"[t-3d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__3d_max,수분함수율 직전 3일 max,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,max,"[t-3d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__7d_mean,수분함수율 직전 7일 mean,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,mean,"[t-7d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__7d_std,수분함수율 직전 7일 std,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,std; ddof=0,"[t-7d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__7d_min,수분함수율 직전 7일 min,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,min,"[t-7d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__AT__7d_max,수분함수율 직전 7일 max,sfkr_hbfm_env_con,NT/AT -> sen_val,CAT_009,max,"[t-7d,t)",g,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__1d_mean,배지무게 직전 1일 mean,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,mean,"[t-1d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__1d_std,배지무게 직전 1일 std,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,std; ddof=0,"[t-1d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__1d_min,배지무게 직전 1일 min,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,min,"[t-1d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__1d_max,배지무게 직전 1일 max,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,max,"[t-1d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__3d_mean,배지무게 직전 3일 mean,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,mean,"[t-3d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__3d_std,배지무게 직전 3일 std,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,std; ddof=0,"[t-3d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__3d_min,배지무게 직전 3일 min,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,min,"[t-3d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__3d_max,배지무게 직전 3일 max,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,max,"[t-3d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__7d_mean,배지무게 직전 7일 mean,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,mean,"[t-7d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__7d_std,배지무게 직전 7일 std,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,std; ddof=0,"[t-7d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__7d_min,배지무게 직전 7일 min,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,min,"[t-7d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__BW__7d_max,배지무게 직전 7일 max,sfkr_hbfm_env_con,NT/BW -> sen_val,CAT_009,max,"[t-7d,t)",kg,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__1d_mean,(양액)압/출력 직전 1일 mean,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,mean,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__1d_std,(양액)압/출력 직전 1일 std,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__1d_min,(양액)압/출력 직전 1일 min,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,min,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__1d_max,(양액)압/출력 직전 1일 max,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,max,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__3d_mean,(양액)압/출력 직전 3일 mean,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,mean,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__3d_std,(양액)압/출력 직전 3일 std,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__3d_min,(양액)압/출력 직전 3일 min,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,min,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__3d_max,(양액)압/출력 직전 3일 max,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,max,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__7d_mean,(양액)압/출력 직전 7일 mean,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,mean,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__7d_std,(양액)압/출력 직전 7일 std,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__7d_min,(양액)압/출력 직전 7일 min,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,min,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CF__7d_max,(양액)압/출력 직전 7일 max,sfkr_hbfm_env_con,NT/CF -> sen_val,CAT_011,max,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__1d_mean,배지온도 직전 1일 mean,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,mean,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__1d_std,배지온도 직전 1일 std,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,std; ddof=0,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__1d_min,배지온도 직전 1일 min,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,min,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__1d_max,배지온도 직전 1일 max,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,max,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__3d_mean,배지온도 직전 3일 mean,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,mean,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__3d_std,배지온도 직전 3일 std,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,std; ddof=0,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__3d_min,배지온도 직전 3일 min,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,min,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__3d_max,배지온도 직전 3일 max,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,max,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__7d_mean,배지온도 직전 7일 mean,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,mean,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__7d_std,배지온도 직전 7일 std,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,std; ddof=0,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__7d_min,배지온도 직전 7일 min,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,min,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CL__7d_max,배지온도 직전 7일 max,sfkr_hbfm_env_con,NT/CL -> sen_val,CAT_009,max,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__1d_mean,(양액)공급횟수 직전 1일 mean,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,mean,"[t-1d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__1d_std,(양액)공급횟수 직전 1일 std,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__1d_min,(양액)공급횟수 직전 1일 min,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,min,"[t-1d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__1d_max,(양액)공급횟수 직전 1일 max,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,max,"[t-1d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__3d_mean,(양액)공급횟수 직전 3일 mean,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,mean,"[t-3d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__3d_std,(양액)공급횟수 직전 3일 std,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__3d_min,(양액)공급횟수 직전 3일 min,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,min,"[t-3d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__3d_max,(양액)공급횟수 직전 3일 max,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,max,"[t-3d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__7d_mean,(양액)공급횟수 직전 7일 mean,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,mean,"[t-7d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__7d_std,(양액)공급횟수 직전 7일 std,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__7d_min,(양액)공급횟수 직전 7일 min,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,min,"[t-7d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__CN__7d_max,(양액)공급횟수 직전 7일 max,sfkr_hbfm_env_con,NT/CN -> sen_val,CAT_011,max,"[t-7d,t)",회,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__1d_mean,(양액)공급EC 직전 1일 mean,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,mean,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__1d_std,(양액)공급EC 직전 1일 std,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__1d_min,(양액)공급EC 직전 1일 min,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,min,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__1d_max,(양액)공급EC 직전 1일 max,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,max,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__3d_mean,(양액)공급EC 직전 3일 mean,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,mean,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__3d_std,(양액)공급EC 직전 3일 std,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__3d_min,(양액)공급EC 직전 3일 min,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,min,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__3d_max,(양액)공급EC 직전 3일 max,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,max,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__7d_mean,(양액)공급EC 직전 7일 mean,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,mean,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__7d_std,(양액)공급EC 직전 7일 std,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__7d_min,(양액)공급EC 직전 7일 min,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,min,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EI__7d_max,(양액)공급EC 직전 7일 max,sfkr_hbfm_env_con,NT/EI -> sen_val,CAT_011,max,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__1d_mean,(양액)배액EC 직전 1일 mean,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,mean,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__1d_std,(양액)배액EC 직전 1일 std,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__1d_min,(양액)배액EC 직전 1일 min,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,min,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__1d_max,(양액)배액EC 직전 1일 max,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,max,"[t-1d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__3d_mean,(양액)배액EC 직전 3일 mean,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,mean,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__3d_std,(양액)배액EC 직전 3일 std,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__3d_min,(양액)배액EC 직전 3일 min,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,min,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__3d_max,(양액)배액EC 직전 3일 max,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,max,"[t-3d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__7d_mean,(양액)배액EC 직전 7일 mean,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,mean,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
